function,category,original_line,current_line,cpp_locations
function_45c300,unchanged_decompiled_body,113174,109215,
function_45c340,unchanged_decompiled_body,113188,109229,
function_45c360,unchanged_decompiled_body,113201,109242,
function_45c390,unchanged_decompiled_body,113220,109261,
function_45c4e0,unchanged_decompiled_body,113333,109374,
function_45c500,unchanged_decompiled_body,113348,109389,
function_45c560,original_short_body,113384,109425,
function_45c590,unchanged_decompiled_body,113392,109433,
function_45c620,unchanged_decompiled_body,113408,109449,
function_45c680,unchanged_decompiled_body,113417,109458,
function_45c6e0,unchanged_decompiled_body,113429,109470,
function_45c770,unchanged_decompiled_body,113441,109482,
function_45c780,unchanged_decompiled_body,113452,109493,
function_45c7a0,unchanged_decompiled_body,113469,109510,
function_45c830,original_short_body,113479,109520,
function_45c8b0,unchanged_decompiled_body,113487,109528,
function_45c8d0,unchanged_decompiled_body,113503,109544,
function_45c920,unchanged_decompiled_body,113533,109574,
function_45c930,unchanged_decompiled_body,113542,109583,
function_45ca20,unchanged_decompiled_body,113601,109642,
function_45ca30,unchanged_decompiled_body,113610,109651,
function_45cac0,unchanged_decompiled_body,113652,109693,
function_45cb20,unchanged_decompiled_body,113682,109723,
function_45cc60,modified_nonempty_body,113759,109800,
function_45cd50,unchanged_decompiled_body,113782,109825,
function_45ce00,unchanged_decompiled_body,113806,109849,
function_45d120,original_short_body,113907,109950,
function_45d240,unchanged_decompiled_body,113915,109958,
function_45d2f0,modified_nonempty_body,113979,110022,
function_45d530,unchanged_decompiled_body,114077,110120,
function_45d5a0,unchanged_decompiled_body,114096,110139,
function_45d5f0,modified_nonempty_body,114114,110157,
function_45d740,modified_nonempty_body,114191,110234,
function_45d7c0,unchanged_decompiled_body,114225,110268,
function_45d7d0,unchanged_decompiled_body,114233,110276,
function_45d800,unchanged_decompiled_body,114246,110289,
function_45d830,unchanged_decompiled_body,114259,110302,
function_45d890,unchanged_decompiled_body,114295,110338,
function_45d8e0,unchanged_decompiled_body,114327,110370,
function_45d960,modified_nonempty_body,114362,110405,
function_45d970,modified_nonempty_body,114369,110423,
function_45d9a0,unchanged_decompiled_body,114382,110428,
function_45d9c0,unchanged_decompiled_body,114393,110439,
function_45d9f0,modified_nonempty_body,114406,110452,
function_45da00,modified_nonempty_body,114416,110467,
function_45da40,original_short_body,114428,110483,
function_45da50,modified_nonempty_body,114436,110491,
function_45dac0,modified_nonempty_body,114450,110506,
function_45db10,unchanged_decompiled_body,114473,110541,
function_45db30,replacement_mapping_unresolved,114495,,
function_45db90,unchanged_decompiled_body,114505,110564,
function_45dbc0,replacement_mapping_unresolved,114515,,
function_45dbd0,explicit_receiver_in_c,114524,,
function_45de70,modified_nonempty_body,114842,110576,
function_45de90,unchanged_decompiled_body,114850,110581,
function_45df10,modified_nonempty_body,114905,110657,
function_45dfb0,modified_nonempty_body,114922,110673,
function_45e020,cpp_address_replacement,114950,,src/squirrel/squirrel_game_objects.cpp:187
function_45e0e0,unchanged_decompiled_body,114984,110679,
function_45e120,pr4_disconnected_removal,115014,,
function_45e270,modified_nonempty_body,115083,110712,
function_45e300,cpp_address_replacement,115106,,src/squirrel/actor_lifecycle.cpp:113
function_45e410,modified_nonempty_body,115146,110747,
function_45e460,cpp_address_replacement,115163,,src/squirrel/actor_lifecycle.cpp:154;src/squirrel/actor_lifecycle.cpp:214
function_45e5e0,explicit_receiver_in_c,115244,,
function_45eb00,explicit_receiver_in_c,115421,,
function_45ec60,modified_nonempty_body,115468,113096,
function_45f0c0,cpp_address_replacement,115869,,src/squirrel/actor_lifecycle.cpp:217
function_45f0f0,unchanged_decompiled_body,115882,111006,
function_45f350,unchanged_decompiled_body,116027,111151,
function_45f3b0,unchanged_decompiled_body,116075,111199,
function_45f3e0,modified_nonempty_body,116082,111206,src/squirrel/squirrel_class_binding.cpp:161
function_45f4f0,cpp_address_replacement,116121,,src/squirrel/squirrel_class_binding.cpp:97
function_45f560,cpp_address_replacement,116137,,src/squirrel/squirrel_method_dispatch.cpp:42
function_48a7d0,cpp_address_replacement,116140,,src/squirrel/act_binding.cpp:958;src/squirrel/act_binding.cpp:986;src/squirrel/squirrel_legacy_api.cpp:116
function_45f5a0,cpp_address_replacement,116149,,src/squirrel/squirrel_method_dispatch.cpp:51
function_48a830,cpp_address_replacement,116152,,src/squirrel/squirrel_legacy_api.cpp:120
function_45f5e0,cpp_address_replacement,116161,,src/squirrel/squirrel_method_dispatch.cpp:58;src/squirrel/squirrel_method_dispatch.cpp:61
function_45f640,cpp_address_replacement,116181,,src/squirrel/squirrel_class_binding.cpp:109
function_45f760,replacement_mapping_unresolved,116238,,
function_45f780,replacement_mapping_unresolved,116247,,
function_45f7a0,replacement_mapping_unresolved,116255,,
function_45f7e0,replacement_mapping_unresolved,116264,,
function_45f800,replacement_mapping_unresolved,116272,,
function_45f810,replacement_mapping_unresolved,116279,,
function_45f820,replacement_mapping_unresolved,116286,,
function_45f850,cpp_address_replacement,116293,,src/squirrel/squirrel_method_dispatch.cpp:64
function_45f8c0,cpp_address_replacement,116320,,src/squirrel/squirrel_method_dispatch.cpp:72
function_45f9d0,cpp_address_replacement,116344,,src/squirrel/squirrel_method_dispatch.cpp:87
function_45fab0,cpp_address_replacement,116402,,src/squirrel/squirrel_class_binding.cpp:140
function_4aa080,cpp_address_replacement,116437,,src/squirrel/squirrel_host_compat.cpp:362
function_45fb90,replacement_mapping_unresolved,116446,,
function_45fcd0,replacement_mapping_unresolved,116478,,
function_45fd80,replacement_mapping_unresolved,116498,,
function_45fe80,replacement_mapping_unresolved,116529,,
function_45ff80,unchanged_decompiled_body,116572,111274,
function_45ff90,original_short_body,116579,111281,
function_45ffa0,unchanged_decompiled_body,116585,111287,
function_45ffb0,original_short_body,116594,111296,
function_45ffc0,unchanged_decompiled_body,116600,111302,
function_45ffd0,original_short_body,116607,111309,
function_45ffe0,unchanged_decompiled_body,116613,111315,
function_460540,cpp_address_replacement,116795,,src/squirrel/squirrel_method_dispatch.cpp:98;src/squirrel/squirrel_method_dispatch.cpp:137
function_4606d0,cpp_address_replacement,116864,,src/squirrel/actor_lifecycle.cpp:177;src/squirrel/actor_lifecycle.cpp:222
function_4607e0,cpp_address_replacement,116926,,src/squirrel/squirrel_class_binding.cpp:199
function_460900,original_short_body,116967,111512,
function_460920,cpp_address_replacement,116973,,src/squirrel/squirrel_class_binding.cpp:186
function_4609c0,cpp_address_replacement,116995,,src/squirrel/squirrel_class_binding.cpp:190
function_460a60,cpp_address_replacement,117017,,src/squirrel/squirrel_class_binding.cpp:194
function_460b00,cpp_address_replacement,117039,,src/squirrel/squirrel_method_dispatch.cpp:141
function_460b50,cpp_address_replacement,117052,,src/squirrel/squirrel_method_dispatch.cpp:147
function_460bc0,cpp_address_replacement,117067,,src/squirrel/squirrel_method_dispatch.cpp:159
function_460c10,cpp_address_replacement,117081,,src/squirrel/squirrel_method_dispatch.cpp:164
function_460c70,cpp_address_replacement,117095,,src/squirrel/squirrel_method_dispatch.cpp:170
function_460cc0,cpp_address_replacement,117109,,src/squirrel/squirrel_method_dispatch.cpp:175
function_460d10,cpp_address_replacement,117123,,src/squirrel/squirrel_class_binding.cpp:215;src/squirrel/squirrel_class_binding.cpp:232
function_460de0,original_short_body,117164,111548,
function_460e00,modified_nonempty_body,117170,111554,src/squirrel/squirrel_class_binding.cpp:242
function_462250,unchanged_decompiled_body,117918,112248,
function_462280,explicit_receiver_in_c,117934,,
function_462480,unchanged_decompiled_body,118101,112269,
function_4624a0,unchanged_decompiled_body,118115,112283,
function_4624c0,unchanged_decompiled_body,118133,112301,
function_4624e0,unchanged_decompiled_body,118151,112319,
function_462530,unchanged_decompiled_body,118203,112371,
function_462550,unchanged_decompiled_body,118221,112389,
function_4625a0,unchanged_decompiled_body,118273,112441,
function_462600,unchanged_decompiled_body,118300,112468,
function_4627c0,explicit_receiver_in_c,118453,,
function_462810,unchanged_decompiled_body,118500,113755,
function_462870,unchanged_decompiled_body,118538,113793,
function_4628b0,unchanged_decompiled_body,118551,113806,
function_462910,unchanged_decompiled_body,118573,113828,
function_462970,unchanged_decompiled_body,118611,113866,
function_4629d0,unchanged_decompiled_body,118649,113904,
function_4629f0,unchanged_decompiled_body,118668,113923,
function_462a20,unchanged_decompiled_body,118689,113944,
function_462b10,unchanged_decompiled_body,118765,114020,
function_462bf0,unchanged_decompiled_body,118840,114095,
function_462ce0,modified_nonempty_body,118915,114189,
function_462e3e,replacement_mapping_unresolved,118973,,
function_462e80,modified_nonempty_body,118987,114212,
function_462f30,modified_nonempty_body,119094,114242,
function_462f80,unchanged_decompiled_body,119138,114247,
function_462fe0,unchanged_decompiled_body,119176,114285,
function_463210,unchanged_decompiled_body,119439,114548,
function_463280,modified_nonempty_body,119474,114618,
function_4634d0,modified_nonempty_body,119761,114905,
function_463510,unchanged_decompiled_body,119792,114910,
function_463580,unchanged_decompiled_body,119806,114924,
function_4635e0,unchanged_decompiled_body,119878,114996,
function_463610,unchanged_decompiled_body,119906,115024,
function_463690,modified_nonempty_body,119959,115278,
function_4636e0,unchanged_decompiled_body,120004,115323,
function_463730,modified_nonempty_body,120049,115368,
function_463800,explicit_receiver_in_c,120233,,
function_463820,unchanged_decompiled_body,120243,115419,
function_4638b0,unchanged_decompiled_body,120268,115444,
function_4638f0,unchanged_decompiled_body,120277,115453,
function_4639f0,unchanged_decompiled_body,120344,115520,
function_463af0,explicit_receiver_in_c,120410,,
function_463b40,explicit_receiver_in_c,120429,,
function_463cf0,modified_nonempty_body,120505,115707,
function_463d40,modified_nonempty_body,120520,115713,
function_463e60,modified_nonempty_body,120667,115860,
function_4641d0,modified_nonempty_body,121106,115907,
function_4645b0,unchanged_decompiled_body,121378,115917,
function_4645f0,unchanged_decompiled_body,121416,115955,
function_4646f0,unchanged_decompiled_body,121479,116018,
function_464790,unchanged_decompiled_body,121516,116055,
function_464870,unchanged_decompiled_body,121565,116104,
function_4648b0,unchanged_decompiled_body,121586,116125,
function_464c90,unchanged_decompiled_body,121729,116268,
function_464d90,modified_nonempty_body,121767,116306,
function_464e20,modified_nonempty_body,121775,116311,
function_464f80,modified_nonempty_body,121924,116979,
function_465f70,modified_nonempty_body,123295,116989,
function_466050,modified_nonempty_body,123444,116994,
function_466090,modified_nonempty_body,123465,117046,
function_4660c0,modified_nonempty_body,123484,117080,
function_466100,modified_nonempty_body,123512,117122,
function_466270,modified_nonempty_body,123600,117221,
function_466320,unchanged_decompiled_body,123626,117257,
function_4663c0,replacement_mapping_unresolved,123669,,
function_466470,replacement_mapping_unresolved,123689,,
function_466490,replacement_mapping_unresolved,123702,,
function_4664a0,unchanged_decompiled_body,123709,117304,
function_466540,original_short_body,123744,117339,
function_466560,replacement_mapping_unresolved,123750,,
function_4665d0,original_short_body,123763,117348,
function_4665e0,explicit_receiver_in_c,123769,,
function_466770,modified_nonempty_body,123838,117448,
function_466890,modified_nonempty_body,123879,117490,
function_466900,modified_nonempty_body,123894,117530,
function_4669d0,modified_nonempty_body,123935,117538,
function_466e20,unchanged_decompiled_body,124101,117716,
function_4674b0,unchanged_decompiled_body,124120,117735,
function_4677c0,unchanged_decompiled_body,124240,117855,
function_467cd0,unchanged_decompiled_body,124526,118141,
function_4681e0,explicit_receiver_in_c,124804,,
function_4682a0,modified_nonempty_body,124915,118483,
function_4683c0,unchanged_decompiled_body,125155,118490,
function_468440,unchanged_decompiled_body,125228,118563,
function_4684a0,unchanged_decompiled_body,125250,118585,
function_468540,unchanged_decompiled_body,125359,118694,
function_468580,unchanged_decompiled_body,125403,118738,
function_468620,modified_nonempty_body,125532,118867,
function_468790,unchanged_decompiled_body,125695,118967,
function_4687d0,unchanged_decompiled_body,125728,119000,
function_46889b,unchanged_decompiled_body,125779,119051,
function_468950,unchanged_decompiled_body,125838,119110,
function_4689d0,pr4_disconnected_removal,125869,,
function_4693a0,modified_nonempty_body,126983,119195,
function_469620,explicit_receiver_in_c,127182,,
function_469640,modified_nonempty_body,127189,119286,
function_469680,modified_nonempty_body,127200,119322,
function_4696b0,modified_nonempty_body,127210,119334,
function_469700,modified_nonempty_body,127219,119350,
function_469710,modified_nonempty_body,127225,119358,
function_469740,original_short_body,127231,119366,
function_469750,pr4_disconnected_removal,127237,,
function_469780,modified_nonempty_body,127243,119375,
function_4697a0,original_short_body,127249,119384,
function_4697c0,modified_nonempty_body,127255,119390,
function_4697e0,modified_nonempty_body,127261,119395,
function_469820,original_short_body,127267,119402,
function_469840,modified_nonempty_body,127273,119408,
